Drug ID,Drug name,Target ID,Target name,Score,label
DB00981,Physostigmine,P22303,ACHE,0.68458,1
DB01079,Tegaserod,P28223,HTR2A,0.68442,1
DB00696,Ergotamine,P31645,SLC6A4,0.68441,0
DB01356,Lithium,P29218,IMPA1,0.68414,1
DB01233,Metoclopramide,P08908,HTR1A,0.68409,0
DB00800,Fenoldopam,P18825,ADRA2C,0.68396,1
DB00952,Naratriptan,P08913,ADRA2A,0.6839,0
DB01115,Nifedipine,O00305,CACNB4,0.68388,0
DB00679,Thioridazine,P08913,ADRA2A,0.68386,0
DB00457,Prazosin,Q12809,KCNH2,0.68382,1
DB00418,Secobarbital,O14764,GABRD,0.68378,0
DB01224,Quetiapine,P08588,ADRB1,0.68374,0
DB01242,Clomipramine,Q01959,SLC6A3,0.68367,0
DB00834,Mifepristone,P06401,PGR,0.68338,1
DB00216,Eletriptan,P21728,DRD1,0.68318,0
DB01409,Tiotropium,P08172,CHRM2,0.68304,1
DB01174,Phenobarbital,Q15822,CHRNA2,0.68262,0
DB00368,Norepinephrine,P21917,DRD4,0.68245,0
DB00869,Dorzolamide,P07451,CA3,0.68244,0
DB00312,Pentobarbital,Q15822,CHRNA2,0.68229,0
DB00620,Triamcinolone,P06401,PGR,0.68179,0
DB00990,Exemestane,P10275,AR,0.68174,0
DB00656,Trazodone,P25100,ADRA1D,0.6817,0
DB00669,Sumatriptan,P30939,HTR1F,0.68116,1
DB00623,Fluphenazine,P20309,CHRM3,0.68111,0
DB01142,Doxepin,P07550,ADRB2,0.68092,0
DB00431,Lindane,P48169,GABRA4,0.6809,0
DB00176,Fluvoxamine,P23975,SLC6A2,0.68075,0
DB00834,Mifepristone,P08235,NR3C2,0.68057,0
DB00367,Levonorgestrel,P06401,PGR,0.68013,1
DB00700,Eplerenone,P08235,NR3C2,0.68012,1
DB01242,Clomipramine,P08912,CHRM5,0.67978,0
DB01364,Ephedrine,Q05940,SLC18A2,0.67957,1
DB00656,Trazodone,P23975,SLC6A2,0.67942,0
DB00434,Cyproheptadine,P28335,HTR2C,0.67926,1
DB00909,Zonisamide,Q9NY46,SCN3A,0.67914,1
DB01019,Bethanechol,P11229,CHRM1,0.67909,0
DB00675,Tamoxifen,P03372,ESR1,0.67908,1
DB00246,Ziprasidone,P25100,ADRA1D,0.67897,0
DB00703,Methazolamide,P07451,CA3,0.67896,0
DB00575,Clonidine,P08908,HTR1A,0.67857,0
DB00370,Mirtazapine,P28221,HTR1D,0.6785,0
DB00795,Sulfasalazine,O15111,CHUK,0.67833,1
DB01159,Halothane,P32418,SLC8A1,0.67833,0
DB00714,Apomorphine,P25021,HRH2,0.6783,0
DB00661,Verapamil,P31645,SLC6A4,0.67798,1
DB00862,Vardenafil,P18545,PDE6G,0.67785,1
DB01174,Phenobarbital,P18507,GABRG2,0.67773,0
DB00408,Loxapine,P25021,HRH2,0.6774,0
DB01184,Domperidone,P28221,HTR1D,0.67694,0
DB00776,Oxcarbazepine,Q14524,SCN5A,0.67682,1
DB01119,Diazoxide,P05023,ATP1A1,0.67681,1
DB00620,Triamcinolone,P08235,NR3C2,0.67665,0
DB00543,Amoxapine,P41595,HTR2B,0.67615,0
DB00321,Amitriptyline,P41145,OPRK1,0.67586,1
DB00246,Ziprasidone,P25021,HRH2,0.67565,0
DB00197,Troglitazone,Q07869,PPARA,0.6755,0
DB00850,Perphenazine,P18089,ADRA2B,0.67538,0
DB00398,Sorafenib,P42345,MTOR,0.67531,0
DB01088,Iloprost,P43119,PTGIR,0.67529,1
DB01173,Orphenadrine,P08912,CHRM5,0.67523,0
DB00242,Cladribine,P56282,POLE2,0.67521,1
DB00656,Trazodone,P35462,DRD3,0.67496,0
DB00999,Hydrochlorothiazide,Q12791,KCNMA1,0.67494,1
DB00276,Amsacrine,P11388,TOP2A,0.67483,1
DB00623,Fluphenazine,P28223,HTR2A,0.67462,0
DB01233,Metoclopramide,Q13639,HTR4,0.67445,1
DB00458,Imipramine,P18089,ADRA2B,0.67437,0
DB00268,Ropinirole,P50406,HTR6,0.67414,0
DB00335,Atenolol,P25100,ADRA1D,0.67404,0
DB00284,Acarbose,P10253,GAA,0.67384,1
DB00280,Disopyramide,P28223,HTR2A,0.67383,0
DB01088,Iloprost,P34995,PTGER1,0.67362,1
DB00431,Lindane,P18507,GABRG2,0.67353,0
DB01136,Carvedilol,Q12809,KCNH2,0.67351,1
DB00734,Risperidone,P50406,HTR6,0.6734,0
DB00184,Nicotine,P36544,CHRNA7,0.67323,1
DB00296,Ropivacaine,Q14524,SCN5A,0.67301,0
DB00850,Perphenazine,P08912,CHRM5,0.67298,0
DB01195,Flecainide,Q99250,SCN2A,0.67298,0
DB00449,Dipivefrin,P35368,ADRA1B,0.67287,0
DB01064,Isoproterenol,P28482,MAPK1,0.67275,1
DB00696,Ergotamine,P11229,CHRM1,0.67254,0
DB00794,Primidone,P18507,GABRG2,0.67246,0
DB00368,Norepinephrine,P35462,DRD3,0.67229,0
DB01340,Cilazapril,P30556,AGTR1,0.67225,0
DB01193,Acebutolol,P35368,ADRA1B,0.67215,0
DB00571,Propranolol,P35368,ADRA1B,0.67214,0
DB00700,Eplerenone,P04150,NR3C1,0.67209,0
DB00184,Nicotine,P32297,CHRNA3,0.67206,1
DB01254,Dasatinib,P07333,CSF1R,0.67198,0
DB00980,Ramelteon,P49286,MTNR1B,0.67183,1
DB00619,Imatinib,P17948,FLT1,0.6717,0
DB01229,Paclitaxel,P10415,BCL2,0.67169,1
DB00193,Tramadol,P35372,OPRM1,0.67149,1
DB01324,Polythiazide,P55017,SLC12A3,0.67137,1
DB00431,Lindane,Q8N1C3,GABRG1,0.67108,0
DB01200,Bromocriptine,P11229,CHRM1,0.67104,0
DB00333,Methadone,Q14524,SCN5A,0.67098,0
DB00836,Loperamide,P46098,HTR3A,0.67064,0
DB00184,Nicotine,P30532,CHRNA5,0.67023,1
DB01174,Phenobarbital,Q13002,GRIK2,0.67021,1
DB00280,Disopyramide,P08912,CHRM5,0.67019,0
DB01248,Docetaxel,P10415,BCL2,0.66951,1
DB01356,Lithium,P49841,GSK3B,0.66942,1
DB01113,Papaverine,O76074,PDE5A,0.66941,0
DB01273,Varenicline,Q15822,CHRNA2,0.66918,0
DB00367,Levonorgestrel,P10275,AR,0.66915,1
DB00458,Imipramine,P21917,DRD4,0.66901,0
DB01364,Ephedrine,P14416,DRD2,0.66893,0
DB01023,Felodipine,P63316,TNNC1,0.66886,1
DB01085,Pilocarpine,P11229,CHRM1,0.6688,1
DB00320,Dihydroergotamine,P35348,ADRA1A,0.66858,0
DB01618,Molindone,P08172,CHRM2,0.66852,0
DB01142,Doxepin,P25021,HRH2,0.66848,1
DB00320,Dihydroergotamine,P30939,HTR1F,0.66821,0
DB01618,Molindone,P08173,CHRM4,0.66811,0
DB00703,Methazolamide,Q16790,CA9,0.66806,0
DB01151,Desipramine,P18825,ADRA2C,0.66774,0
DB00908,Quinidine,Q14524,SCN5A,0.6676,1
DB00989,Rivastigmine,P06276,BCHE,0.66747,1
DB00320,Dihydroergotamine,P18825,ADRA2C,0.66714,0
DB00898,Ethanol,P18505,GABRB1,0.66669,0
DB00450,Droperidol,P14416,DRD2,0.66638,1
DB00563,Methotrexate,P00374,DHFR,0.66637,1
DB00697,Tizanidine,P34969,HTR7,0.66637,0
DB00622,Nicardipine,P08912,CHRM5,0.6662,1
DB00320,Dihydroergotamine,P18089,ADRA2B,0.66613,0
DB01073,Fludarabine,P09884,POLA1,0.66608,1
DB00924,Cyclobenzaprine,P11229,CHRM1,0.66602,0
DB00215,Citalopram,Q01959,SLC6A3,0.66552,0
DB00540,Nortriptyline,Q09470,KCNA1,0.66548,0
DB01149,Nefazodone,P28335,HTR2C,0.6654,1
DB00915,Amantadine,P11229,CHRM1,0.66532,0
DB00657,Mecamylamine,Q15822,CHRNA2,0.66527,1
DB00841,Dobutamine,P35348,ADRA1A,0.66495,0
DB01159,Halothane,P08100,RHO,0.66489,1
DB00197,Troglitazone,P62508,ESRRG,0.66471,1
DB01039,Fenofibrate,O60882,MMP20,0.66296,1
DB01174,Phenobarbital,P48169,GABRA4,0.66279,1
DB00454,Meperidine,P08173,CHRM4,0.66265,0
DB00575,Clonidine,P28221,HTR1D,0.66262,0
DB00216,Eletriptan,P35348,ADRA1A,0.66261,0
DB00364,Sucralfate,P02679,FGG,0.66243,1
DB00368,Norepinephrine,P13945,ADRB3,0.66234,1
DB00541,Vincristine,P07437,TUBB,0.66173,1
DB00907,Cocaine,O95180,CACNA1H,0.66132,0
DB00247,Methysergide,P35462,DRD3,0.66126,0
DB00289,Atomoxetine,P08172,CHRM2,0.66115,0
DB01233,Metoclopramide,P28335,HTR2C,0.66092,0
DB00273,Topiramate,P39086,GRIK1,0.66079,1
DB00216,Eletriptan,P25021,HRH2,0.66066,0
DB01029,Irbesartan,P12821,ACE,0.6606,0
DB00887,Bumetanide,P55017,SLC12A3,0.6605,0
DB00307,Bexarotene,P19793,RXRA,0.66048,1
DB01110,Miconazole,P35228,NOS2,0.66039,1
DB01169,Arsenic trioxide,P28482,MAPK1,0.66039,1
DB00661,Verapamil,O43497,CACNA1G,0.66014,1
DB00806,Pentoxifylline,Q9Y233,PDE10A,0.65999,0
DB00799,Tazarotene,P48443,RXRG,0.65949,0
DB01119,Diazoxide,Q14654,KCNJ11,0.65936,1
DB00918,Almotriptan,P18089,ADRA2B,0.65914,0
DB01260,Desonide,P04150,NR3C1,0.65912,1
DB00633,Dexmedetomidine,P08913,ADRA2A,0.65837,1
DB00281,Lidocaine,P35499,SCN4A,0.6577,0
DB01064,Isoproterenol,P25100,ADRA1D,0.65735,0
DB00264,Metoprolol,P25100,ADRA1D,0.65709,0
DB01073,Fludarabine,P11388,TOP2A,0.65687,0
DB00477,Chlorpromazine,P20309,CHRM3,0.6568,0
DB00905,Bimatoprost,P42330,AKR1C3,0.65625,1
DB00370,Mirtazapine,P18825,ADRA2C,0.6561,0
DB01186,Pergolide,P08588,ADRB1,0.65609,0
DB01115,Nifedipine,O60840,CACNA1F,0.65606,0
DB00547,Desoximetasone,P10275,AR,0.65596,0
DB01113,Papaverine,Q9Y233,PDE10A,0.65574,1
DB00434,Cyproheptadine,P14416,DRD2,0.65557,0
DB00457,Prazosin,P07550,ADRB2,0.6554,0
DB00561,Doxapram,Q9NPC2,KCNK9,0.65534,1
DB00881,Quinapril,P12821,ACE,0.65533,1
DB00540,Nortriptyline,Q9NZV8,KCND2,0.65516,0
DB00476,Duloxetine,P08913,ADRA2A,0.65484,0
DB00201,Caffeine,Q08499,PDE4D,0.65478,0
DB00310,Chlorthalidone,P00918,CA2,0.65476,0
DB00925,Phenoxybenzamine,P28335,HTR2C,0.6546,0
DB00920,Ketotifen,P11229,CHRM1,0.65443,0
DB00795,Sulfasalazine,P00918,CA2,0.65413,0
DB00960,Pindolol,P08913,ADRA2A,0.65406,0
DB01254,Dasatinib,P36888,FLT3,0.65353,0
DB00692,Phentolamine,P18089,ADRA2B,0.65343,0
DB00377,Palonosetron,P46098,HTR3A,0.65339,1
DB00474,Methohexital,P42262,GRIA2,0.65339,0
DB01248,Docetaxel,Q9H4B7,TUBB1,0.65339,1
DB00915,Amantadine,P21728,DRD1,0.6533,0
DB00411,Carbachol,P08173,CHRM4,0.65321,0
DB00758,Clopidogrel,P23219,PTGS1,0.65314,0
DB06710,Methyltestosterone,P06401,PGR,0.65304,0
DB00335,Atenolol,P35368,ADRA1B,0.65299,0
DB00364,Sucralfate,P09038,FGF2,0.6528,1
DB00328,Indomethacin,P37231,PPARG,0.65269,1
DB00398,Sorafenib,P62942,FKBP1A,0.65242,0
DB01173,Orphenadrine,P31645,SLC6A4,0.65238,0
DB00800,Fenoldopam,P35462,DRD3,0.65236,0
DB00320,Dihydroergotamine,P28335,HTR2C,0.65235,0
DB06216,Asenapine,P08173,CHRM4,0.65227,0
DB00344,Protriptyline,Q01959,SLC6A3,0.65183,0
DB01364,Ephedrine,P25100,ADRA1D,0.65153,0
DB00918,Almotriptan,P41595,HTR2B,0.65141,0
DB01161,Chloroprocaine,Q14524,SCN5A,0.65121,0
DB00381,Amlodipine,O00305,CACNB4,0.65111,0
DB00476,Duloxetine,P28335,HTR2C,0.65107,0
DB00335,Atenolol,P35348,ADRA1A,0.65106,0
DB00368,Norepinephrine,P18089,ADRA2B,0.65102,1
DB01205,Flumazenil,P47870,GABRB2,0.65091,0
DB00368,Norepinephrine,P14416,DRD2,0.65085,0
DB01393,Bezafibrate,Q07869,PPARA,0.65038,1
DB00696,Ergotamine,P07550,ADRB2,0.6503,0
DB00491,Miglitol,O43451,MGAM,0.65023,1
DB00494,Entacapone,P31645,SLC6A4,0.6501,0
DB01100,Pimozide,P08913,ADRA2A,0.65007,0
DB00370,Mirtazapine,P34969,HTR7,0.64997,0
DB00344,Protriptyline,P08172,CHRM2,0.64986,0
DB01069,Promethazine,P25100,ADRA1D,0.64985,0
DB00540,Nortriptyline,P28221,HTR1D,0.6498,0
DB00381,Amlodipine,O60840,CACNA1F,0.64925,0
DB00178,Ramipril,P30556,AGTR1,0.64918,0
DB00679,Thioridazine,P08908,HTR1A,0.64909,0
DB00264,Metoprolol,P35348,ADRA1A,0.64904,0
DB01205,Flumazenil,P18507,GABRG2,0.649,1
DB00540,Nortriptyline,P14416,DRD2,0.64884,0
DB00679,Thioridazine,P11229,CHRM1,0.64884,0
DB00502,Haloperidol,P35368,ADRA1B,0.64882,0
DB01261,Sitagliptin,P27487,DPP4,0.64878,1
DB00315,Zolmitriptan,P28223,HTR2A,0.64858,0
DB00321,Amitriptyline,P18825,ADRA2C,0.64836,0
DB00411,Carbachol,P08912,CHRM5,0.64835,0
DB00990,Exemestane,P04150,NR3C1,0.64833,0
DB01110,Miconazole,P62158,CALM1,0.64791,0
DB00370,Mirtazapine,P28222,HTR1B,0.64786,0
DB00162,Vitamin A,O60882,MMP20,0.64772,0
DB00418,Secobarbital,Q8N1C3,GABRG1,0.64756,0
DB00656,Trazodone,P18825,ADRA2C,0.64737,0
DB00541,Vincristine,P11388,TOP2A,0.6473,0
DB00542,Benazepril,P30556,AGTR1,0.64718,0
DB00431,Lindane,P48167,GLRB,0.64714,1
DB00367,Levonorgestrel,P08235,NR3C2,0.64704,0
DB00915,Amantadine,P08908,HTR1A,0.64701,0
DB00374,Treprostinil,Q9H244,P2RY12,0.64697,1
DB00728,Rocuronium,P32297,CHRNA3,0.64683,0
DB00656,Trazodone,P34969,HTR7,0.64672,0
DB00216,Eletriptan,P35462,DRD3,0.6465,0
DB01234,Dexamethasone,P04083,ANXA1,0.64646,1
DB00883,Isosorbide Dinitrate,P16066,NPR1,0.64642,1
DB01151,Desipramine,Q9NZV8,KCND2,0.6463,0
DB00543,Amoxapine,P21918,DRD5,0.64627,0
DB01149,Nefazodone,P28222,HTR1B,0.64616,0
DB00696,Ergotamine,P21917,DRD4,0.64614,0
DB00543,Amoxapine,P20309,CHRM3,0.64608,0
DB04861,Nebivolol,P08913,ADRA2A,0.64606,0
DB00622,Nicardipine,P08173,CHRM4,0.64593,1
DB00292,Etomidate,P08913,ADRA2A,0.64537,0
DB00999,Hydrochlorothiazide,P22748,CA4,0.64517,1
DB01242,Clomipramine,P08172,CHRM2,0.64512,0
DB00284,Acarbose,P04746,AMY2A,0.64508,1
DB00790,Perindopril,P30556,AGTR1,0.64495,0
DB01064,Isoproterenol,O00459,PIK3R2,0.64482,1
DB00413,Pramipexole,Q13639,HTR4,0.64477,0
DB00524,Metolazone,P00918,CA2,0.64477,0
DB01200,Bromocriptine,P08912,CHRM5,0.64409,0
DB01242,Clomipramine,P07550,ADRB2,0.64407,0
DB00745,Modafinil,Q01959,SLC6A3,0.64396,1
DB00751,Epinastine,P25021,HRH2,0.64394,1
DB00288,Amcinonide,P04083,ANXA1,0.64378,1
DB00733,Pralidoxime,P22303,ACHE,0.64378,1
DB00418,Secobarbital,Q99928,GABRG3,0.6437,0
DB00524,Metolazone,Q13621,SLC12A1,0.64354,0
DB00925,Phenoxybenzamine,P14416,DRD2,0.64348,0
DB00728,Rocuronium,P43681,CHRNA4,0.64343,0
DB00477,Chlorpromazine,P18825,ADRA2C,0.64312,0
DB00477,Chlorpromazine,P08172,CHRM2,0.64267,0
DB00285,Venlafaxine,P28335,HTR2C,0.64245,0
DB00459,Acitretin,P09455,RBP1,0.64205,1
DB00959,Methylprednisolone,P10275,AR,0.64177,0
DB00836,Loperamide,O00555,CACNA1A,0.64174,1
DB00210,Adapalene,Q07869,PPARA,0.64156,0
DB00950,Fexofenadine,P11229,CHRM1,0.64146,0
DB00603,Medroxyprogesterone,P08235,NR3C2,0.64136,0
DB00373,Timolol,P35348,ADRA1A,0.64133,0
DB01254,Dasatinib,P29317,EPHA2,0.6412,1
DB01233,Metoclopramide,P30939,HTR1F,0.64108,0
DB00669,Sumatriptan,P08913,ADRA2A,0.64091,0
DB01064,Isoproterenol,P08913,ADRA2A,0.64089,0
DB00289,Atomoxetine,P20309,CHRM3,0.64086,0
DB00289,Atomoxetine,P11229,CHRM1,0.64061,0
DB00860,Prednisolone,P10275,AR,0.64025,0
DB00368,Norepinephrine,P30939,HTR1F,0.64019,0
DB00285,Venlafaxine,P14416,DRD2,0.63985,0
DB01611,Hydroxychloroquine,Q9NR96,TLR9,0.63977,1
DB00829,Diazepam,P23416,GLRA2,0.63942,0
DB00904,Ondansetron,P08913,ADRA2A,0.63935,0
DB00804,Dicyclomine,P08912,CHRM5,0.6393,0
DB01254,Dasatinib,P07949,RET,0.63925,0
DB00481,Raloxifene,P04150,NR3C1,0.63919,0
DB00962,Zaleplon,P30536,TSPO,0.63892,1
DB00264,Metoprolol,P35368,ADRA1B,0.63883,0
DB00679,Thioridazine,P62158,CALM1,0.63879,0
DB00575,Clonidine,P07550,ADRB2,0.63875,0
DB04844,Tetrabenazine,P14416,DRD2,0.63866,0
DB00783,Estradiol,P19793,RXRA,0.63862,0
DB01324,Polythiazide,P00918,CA2,0.63856,0
DB00925,Phenoxybenzamine,P21728,DRD1,0.63852,0
DB01194,Brinzolamide,P07451,CA3,0.63829,0
DB00321,Amitriptyline,P18089,ADRA2B,0.63818,0
DB00393,Nimodipine,P62158,CALM1,0.63814,0
DB00952,Naratriptan,P18089,ADRA2B,0.63811,0
DB01087,Primaquine,Q14524,SCN5A,0.63803,0
DB01064,Isoproterenol,P35368,ADRA1B,0.63791,0
DB00925,Phenoxybenzamine,P34969,HTR7,0.63775,0
DB01148,Flavoxate,P08912,CHRM5,0.63771,0
DB00952,Naratriptan,P35348,ADRA1A,0.63758,0
DB01069,Promethazine,P35368,ADRA1B,0.63756,0
DB01214,Metipranolol,P07550,ADRB2,0.63752,1
DB00175,Pravastatin,P04035,HMGCR,0.63737,1
DB00794,Primidone,P30532,CHRNA5,0.63737,0
DB01173,Orphenadrine,Q14957,GRIN2C,0.63708,0
DB01233,Metoclopramide,P34969,HTR7,0.63705,0
DB00248,Cabergoline,P08173,CHRM4,0.63682,0
DB00654,Latanoprost,P43088,PTGFR,0.63672,1
DB00312,Pentobarbital,P18507,GABRG2,0.63646,0
DB00370,Mirtazapine,P08172,CHRM2,0.63628,0
DB01143,Amifostine,P22413,ENPP1,0.63617,1
DB00988,Dopamine,P31645,SLC6A4,0.63607,0
DB00437,Allopurinol,P35354,PTGS2,0.63572,0
DB01162,Terazosin,P08913,ADRA2A,0.63568,0
DB00431,Lindane,O14764,GABRD,0.63563,0
DB00524,Metolazone,P55017,SLC12A3,0.63534,1
DB00344,Protriptyline,P11229,CHRM1,0.63531,0
DB00950,Fexofenadine,P20309,CHRM3,0.63499,0
DB00903,Ethacrynic acid,P05023,ATP1A1,0.63482,1
DB00248,Cabergoline,P20309,CHRM3,0.63471,0
DB01118,Amiodarone,P08588,ADRB1,0.63455,1
DB01186,Pergolide,P25021,HRH2,0.6345,0
DB00271,Diatrizoate,Q14524,SCN5A,0.63439,0
DB00751,Epinastine,P18089,ADRA2B,0.63437,0
DB06710,Methyltestosterone,P03372,ESR1,0.63437,0
DB00413,Pramipexole,P50406,HTR6,0.63426,0
DB00806,Pentoxifylline,Q08499,PDE4D,0.63424,0
DB00631,Clofarabine,P00374,DHFR,0.63416,0
DB01100,Pimozide,P28335,HTR2C,0.63414,0
DB01184,Domperidone,P08913,ADRA2A,0.63393,0
DB00197,Troglitazone,P11474,ESRRA,0.63344,1
DB00211,Midodrine,P08588,ADRB1,0.63327,0
DB00921,Buprenorphine,P31645,SLC6A4,0.63306,0
DB01184,Domperidone,P41595,HTR2B,0.63295,0
DB00184,Nicotine,P46098,HTR3A,0.63276,0
DB00615,Rifabutin,P07900,HSP90AA1,0.63254,1
DB00502,Haloperidol,P25100,ADRA1D,0.63253,0
DB00964,Apraclonidine,P35368,ADRA1B,0.63251,0
DB01254,Dasatinib,P51692,STAT5B,0.63247,1
DB00794,Primidone,P32297,CHRNA3,0.63236,0
DB00818,Propofol,P28472,GABRB3,0.63212,1
DB01184,Domperidone,P18825,ADRA2C,0.63196,0
DB00622,Nicardipine,O00555,CACNA1A,0.63167,0
DB01064,Isoproterenol,P14416,DRD2,0.63162,0
DB00800,Fenoldopam,P21917,DRD4,0.63143,0
DB00621,Oxandrolone,P04150,NR3C1,0.63136,0
DB00533,Rofecoxib,P23219,PTGS1,0.63084,0
DB00869,Dorzolamide,Q16790,CA9,0.63061,0
DB00575,Clonidine,P35368,ADRA1B,0.63059,0
DB01200,Bromocriptine,P07550,ADRB2,0.63019,0
DB00564,Carbamazepine,Q14524,SCN5A,0.62967,1
DB00622,Nicardipine,O60840,CACNA1F,0.62949,0
DB01173,Orphenadrine,P08173,CHRM4,0.62892,0
DB01356,Lithium,O14920,IKBKB,0.62874,0
DB00371,Meprobamate,P28472,GABRB3,0.62871,0
DB01183,Naloxone,P03372,ESR1,0.62869,1
DB00750,Prilocaine,Q9Y5Y9,SCN10A,0.62858,0
DB00612,Bisoprolol,P25100,ADRA1D,0.62833,0
DB00321,Amitriptyline,P28221,HTR1D,0.6279,0
DB00800,Fenoldopam,P28223,HTR2A,0.62789,0
DB01184,Domperidone,P28222,HTR1B,0.62788,0
DB00810,Biperiden,P08912,CHRM5,0.62778,0
DB01204,Mitoxantrone,P11388,TOP2A,0.62761,1
DB00850,Perphenazine,P08173,CHRM4,0.62727,0
DB00915,Amantadine,P28223,HTR2A,0.62723,0
DB00918,Almotriptan,P08913,ADRA2A,0.62713,0
DB00371,Meprobamate,P18507,GABRG2,0.62707,0
DB00216,Eletriptan,P35368,ADRA1B,0.62703,0
DB00656,Trazodone,P35368,ADRA1B,0.62676,0
DB00575,Clonidine,P28222,HTR1B,0.62641,0
DB00831,Trifluoperazine,P35368,ADRA1B,0.62641,0
DB00674,Galantamine,P46098,HTR3A,0.62639,0
DB00477,Chlorpromazine,P28335,HTR2C,0.62616,0
DB00871,Terbutaline,P35348,ADRA1A,0.62611,0
DB00494,Entacapone,Q01959,SLC6A3,0.6261,0
DB00728,Rocuronium,P20309,CHRM3,0.62601,0
DB01226,Mivacurium,P06276,BCHE,0.62601,1
DB01236,Sevoflurane,P39086,GRIK1,0.62588,0
DB01367,Rasagiline,P10415,BCL2,0.62587,1
DB00960,Pindolol,P18089,ADRA2B,0.62568,0
DB00268,Ropinirole,Q13639,HTR4,0.62549,0
DB00831,Trifluoperazine,P08912,CHRM5,0.62548,0
DB01200,Bromocriptine,Q13639,HTR4,0.6254,0
DB00431,Lindane,Q99928,GABRG3,0.62521,0
DB00315,Zolmitriptan,P23975,SLC6A2,0.62486,0
DB01115,Nifedipine,O95180,CACNA1H,0.62469,1
DB01611,Hydroxychloroquine,Q9NYK1,TLR7,0.62462,1
DB00696,Ergotamine,P41595,HTR2B,0.62456,0
DB00949,Felbamate,Q13224,GRIN2B,0.62444,1
DB00285,Venlafaxine,P35462,DRD3,0.62431,0
DB00961,Mepivacaine,Q99250,SCN2A,0.62428,0
DB01273,Varenicline,P36544,CHRNA7,0.62401,1
DB00418,Secobarbital,Q15822,CHRNA2,0.62399,0
DB00715,Paroxetine,P08913,ADRA2A,0.62396,0
DB00450,Droperidol,P35368,ADRA1B,0.62391,0
DB00623,Fluphenazine,P18089,ADRA2B,0.62382,0
DB01233,Metoclopramide,P20309,CHRM3,0.62375,0
DB00619,Imatinib,P00533,EGFR,0.62364,0
DB00640,Adenosine,P21728,DRD1,0.62351,0
DB00561,Doxapram,O14649,KCNK3,0.62335,1
DB01248,Docetaxel,P62942,FKBP1A,0.62334,0
DB00915,Amantadine,P08173,CHRM4,0.62328,0
DB00794,Primidone,O14764,GABRD,0.62327,0
DB01226,Mivacurium,P11229,CHRM1,0.62323,0
DB00850,Perphenazine,P28335,HTR2C,0.62308,0
DB00659,Acamprosate,Q14416,GRM2,0.623,1
DB01174,Phenobarbital,P47870,GABRB2,0.62282,0
DB01143,Amifostine,P10696,ALPPL2,0.62278,1
DB01195,Flecainide,Q9Y5Y9,SCN10A,0.62267,0
DB00413,Pramipexole,P25021,HRH2,0.62265,0
DB00449,Dipivefrin,P06276,BCHE,0.62256,1
DB00850,Perphenazine,P35368,ADRA1B,0.62239,0
DB00751,Epinastine,P11229,CHRM1,0.62226,0
DB00458,Imipramine,P28221,HTR1D,0.62188,0
DB01194,Brinzolamide,Q16790,CA9,0.62162,0
DB00783,Estradiol,P08235,NR3C2,0.62158,0
DB00831,Trifluoperazine,P08173,CHRM4,0.62148,0
DB00906,Tiagabine,P23975,SLC6A2,0.62131,0
DB01076,Atorvastatin,P27487,DPP4,0.62115,1
DB01618,Molindone,P18825,ADRA2C,0.62087,0
DB01159,Halothane,P28335,HTR2C,0.6207,0
DB00731,Nateglinide,P37231,PPARG,0.62069,1
DB00575,Clonidine,P25100,ADRA1D,0.6206,0
DB00321,Amitriptyline,P34969,HTR7,0.62043,0
DB01115,Nifedipine,Q00975,CACNA1B,0.62032,0
DB00659,Acamprosate,Q14831,GRM7,0.62013,0
DB06216,Asenapine,P11229,CHRM1,0.62011,0
DB00925,Phenoxybenzamine,P30939,HTR1F,0.62005,0
DB00586,Diclofenac,P78348,ACCN2,0.6199,1
DB00619,Imatinib,Q08345,DDR1,0.61987,1
DB00728,Rocuronium,P30532,CHRNA5,0.61973,0
DB01169,Arsenic trioxide,O14920,IKBKB,0.61963,1
DB01158,Bretylium,P05023,ATP1A1,0.61916,1
DB00370,Mirtazapine,P21917,DRD4,0.61911,0
DB00811,Ribavirin,P22413,ENPP1,0.61889,1
DB00222,Glimepiride,Q15842,KCNJ8,0.61879,0
DB00675,Tamoxifen,P04150,NR3C1,0.61843,0
DB00540,Nortriptyline,P21917,DRD4,0.6184,0
DB00783,Estradiol,O75469,NR1I2,0.61837,1
DB00450,Droperidol,P25100,ADRA1D,0.61821,0
DB00850,Perphenazine,P08913,ADRA2A,0.61809,0
DB00697,Tizanidine,P35462,DRD3,0.61799,0
DB00661,Verapamil,Q08289,CACNB2,0.61785,1
DB00477,Chlorpromazine,P28221,HTR1D,0.61764,0
DB00162,Vitamin A,P00352,ALDH1A1,0.61752,1
DB00437,Allopurinol,P23219,PTGS1,0.61743,0
DB00998,Frovatriptan,P18089,ADRA2B,0.61729,0
DB00371,Meprobamate,P23416,GLRA2,0.61722,0
DB00819,Acetazolamide,P29972,AQP1,0.61687,1
DB00350,Minoxidil,P23219,PTGS1,0.6167,1
DB00696,Ergotamine,P08912,CHRM5,0.61656,0
DB00904,Ondansetron,P34969,HTR7,0.61629,0
DB01118,Amiodarone,P11388,TOP2A,0.61622,0
DB00312,Pentobarbital,P28472,GABRB3,0.61619,0
DB01242,Clomipramine,P50406,HTR6,0.61611,0
DB00477,Chlorpromazine,P30939,HTR1F,0.616,0
DB00988,Dopamine,P25100,ADRA1D,0.6159,0
DB00280,Disopyramide,P08172,CHRM2,0.61576,1
