Drug ID,Drug name,Target ID,Target name,Score,Label
DB06616,Bosutinib,5601,MAPK9,0.9156,0
DB00420,Promazine,3356,HTR2A,0.91557,1
DB08865,Crizotinib,25,ABL1,0.91556,0
DB08865,Crizotinib,2322,FLT3,0.91553,0
DB00434,Cyproheptadine,1814,DRD3,0.91552,1
DB00540,Nortriptyline,3356,HTR2A,0.91551,1
DB00543,Amoxapine,150,ADRA2A,0.91548,1
DB05294,Vandetanib,558,AXL,0.91546,1
DB01254,Dasatinib,9212,AURKB,0.91526,1
DB01100,Pimozide,3269,HRH1,0.91524,1
DB00530,Erlotinib,51086,TNNI3K,0.91521,1
DB06616,Bosutinib,815,CAMK2A,0.91521,1
DB01242,Clomipramine,3350,HTR1A,0.91519,0
DB00998,Frovatriptan,3355,HTR1F,0.91516,0
DB00317,Gefitinib,2047,EPHB1,0.91507,1
DB08916,Afatinib,5753,PTK6,0.91495,0
DB00502,Haloperidol,6531,SLC6A3,0.91491,0
DB01392,Yohimbine,3352,HTR1D,0.91475,1
DB05294,Vandetanib,51347,TAOK3,0.91473,0
DB00175,Pravastatin,28234,SLCO1B3,0.91466,0
DB06616,Bosutinib,9706,ULK2,0.91463,1
DB00637,Astemizole,3362,HTR6,0.91452,1
DB00327,Hydromorphone,4988,OPRM1,0.91443,1
DB00530,Erlotinib,1436,CSF1R,0.91443,0
DB06616,Bosutinib,6787,NEK4,0.91442,0
DB01268,Sunitinib,6416,MAP2K4,0.91438,1
DB00317,Gefitinib,10783,NEK6,0.91428,0
DB01268,Sunitinib,140609,NEK7,0.91426,1
DB00623,Fluphenazine,1129,CHRM2,0.91418,1
DB01118,Amiodarone,155,ADRB3,0.91412,0
DB05294,Vandetanib,780,DDR1,0.91408,1
DB01268,Sunitinib,80122,MAP3K19,0.91407,1
DB01074,Perhexiline,3757,KCNH2,0.91404,1
DB08877,Ruxolitinib,9748,SLK,0.91382,0
DB00398,Sorafenib,3716,JAK1,0.91379,0
DB00989,Rivastigmine,43,ACHE,0.91362,1
DB01268,Sunitinib,2011,MARK2,0.91358,1
DB00999,Hydrochlorothiazide,760,CA2,0.91357,1
DB00530,Erlotinib,25,ABL1,0.91354,1
DB00661,Verapamil,3356,HTR2A,0.91345,1
DB01103,Quinacrine,1133,CHRM5,0.91342,1
DB00315,Zolmitriptan,3355,HTR1F,0.91334,0
DB00334,Olanzapine,148,ADRA1A,0.9133,1
DB00481,Raloxifene,153,ADRB1,0.91329,0
DB06616,Bosutinib,51701,NLK,0.91321,1
DB00477,Chlorpromazine,1816,DRD5,0.9132,1
DB01242,Clomipramine,150,ADRA2A,0.91316,1
DB08877,Ruxolitinib,84446,BRSK1,0.91303,0
DB00317,Gefitinib,6790,AURKA,0.91301,0
DB08865,Crizotinib,2050,EPHB4,0.91283,0
DB06589,Pazopanib,4294,MAP3K10,0.91282,1
DB08865,Crizotinib,1956,EGFR,0.91276,0
DB05294,Vandetanib,2046,EPHA8,0.91273,1
DB06216,Asenapine,1129,CHRM2,0.91264,1
DB06616,Bosutinib,4916,NTRK3,0.91259,1
DB00530,Erlotinib,27,ABL2,0.91257,1
DB06616,Bosutinib,80122,MAP3K19,0.9125,1
DB00656,Trazodone,151,ADRA2B,0.91244,1
DB01268,Sunitinib,9024,BRSK2,0.91231,1
DB06616,Bosutinib,5606,MAP2K3,0.91227,1
DB01151,Desipramine,3350,HTR1A,0.91222,1
DB01268,Sunitinib,2261,FGFR3,0.91217,1
DB01238,Aripiprazole,6531,SLC6A3,0.91209,1
DB01114,Chlorphenamine,1814,DRD3,0.91208,0
DB06589,Pazopanib,4293,MAP3K9,0.91199,1
DB01149,Nefazodone,151,ADRA2B,0.91193,0
DB08865,Crizotinib,6789,STK4,0.91188,0
DB00800,Fenoldopam,153,ADRB1,0.91187,0
DB01254,Dasatinib,8986,RPS6KA4,0.91186,0
DB01118,Amiodarone,4988,OPRM1,0.91178,1
DB00457,Prazosin,147,ADRA1B,0.91176,1
DB00363,Clozapine,3354,HTR1E,0.91175,1
DB00317,Gefitinib,7075,TIE1,0.91153,0
DB00321,Amitriptyline,10280,SIGMAR1,0.91151,1
DB01268,Sunitinib,9475,ROCK2,0.91144,1
DB08815,Lurasidone,150,ADRA2A,0.91142,1
DB06616,Bosutinib,5218,CDK14,0.91141,1
DB06616,Bosutinib,6795,AURKC,0.91136,0
DB00726,Trimipramine,1813,DRD2,0.9113,0
DB01254,Dasatinib,5871,MAP4K2,0.91127,1
DB00508,Triflupromazine,1131,CHRM3,0.91126,0
DB00317,Gefitinib,5159,PDGFRB,0.91124,0
DB01224,Quetiapine,1812,DRD1,0.9112,1
DB06589,Pazopanib,7075,TIE1,0.9112,1
DB00317,Gefitinib,10114,HIPK3,0.91114,0
DB01268,Sunitinib,5058,PAK1,0.91114,0
DB01118,Amiodarone,1815,DRD4,0.9111,1
DB00396,Progesterone,6532,SLC6A4,0.91105,0
DB00935,Oxymetazoline,151,ADRA2B,0.91094,1
DB06148,Mianserin,1131,CHRM3,0.91094,1
DB00502,Haloperidol,154,ADRB2,0.91085,1
DB00800,Fenoldopam,147,ADRA1B,0.9108,0
DB00933,Mesoridazine,3355,HTR1F,0.91069,0
DB08865,Crizotinib,2048,EPHB2,0.91059,0
DB00397,Phenylpropanolamine,150,ADRA2A,0.91056,1
DB00353,Methylergometrine,1813,DRD2,0.91044,1
DB01114,Chlorphenamine,150,ADRA2A,0.91039,1
DB01242,Clomipramine,1814,DRD3,0.91039,1
DB01110,Miconazole,1128,CHRM1,0.91034,1
DB00455,Loratadine,3757,KCNH2,0.91033,1
DB00862,Vardenafil,10846,PDE10A,0.91028,1
DB01268,Sunitinib,5607,MAP2K5,0.91021,1
DB00590,Doxazosin,148,ADRA1A,0.91015,1
DB05294,Vandetanib,27347,STK39,0.91004,0
DB00669,Sumatriptan,3352,HTR1D,0.90997,1
DB06288,Amisulpride,1813,DRD2,0.90995,1
DB00257,Clotrimazole,4985,OPRD1,0.90994,1
DB06616,Bosutinib,4751,NEK2,0.90992,1
DB00398,Sorafenib,2324,FLT4,0.90987,1
DB00420,Promazine,150,ADRA2A,0.90978,1
DB00715,Paroxetine,10280,SIGMAR1,0.90978,1
DB00850,Perphenazine,6532,SLC6A4,0.90978,0
DB08865,Crizotinib,2260,FGFR1,0.9096,0
DB09000,Cyamemazine,3269,HRH1,0.90959,0
DB05294,Vandetanib,6790,AURKA,0.90958,0
DB01175,Escitalopram,6530,SLC6A2,0.9095,0
DB06616,Bosutinib,2932,GSK3B,0.90945,0
DB06288,Amisulpride,3350,HTR1A,0.90935,0
DB04842,Fluspirilene,153,ADRB1,0.90932,1
DB00530,Erlotinib,238,ALK,0.90926,1
DB01118,Amiodarone,147,ADRA1B,0.90924,0
DB08877,Ruxolitinib,9252,RPS6KA5,0.9092,1
DB00530,Erlotinib,6788,STK3,0.90916,0
DB00317,Gefitinib,5599,MAPK8,0.90915,0
DB00571,Propranolol,3351,HTR1B,0.90904,1
DB00813,Fentanyl,4986,OPRK1,0.90904,1
DB08877,Ruxolitinib,5608,MAP2K6,0.90901,0
DB01268,Sunitinib,1457,CSNK2A1,0.90897,1
DB00273,Topiramate,760,CA2,0.90892,1
DB01224,Quetiapine,151,ADRA2B,0.9089,1
DB05294,Vandetanib,4215,MAP3K3,0.90885,0
DB08865,Crizotinib,4145,MATK,0.90885,0
DB01268,Sunitinib,57144,PAK7,0.90878,0
DB08877,Ruxolitinib,817,CAMK2D,0.9087,1
DB08865,Crizotinib,1436,CSF1R,0.90866,0
DB00810,Biperiden,1129,CHRM2,0.90864,1
DB00921,Buprenorphine,4988,OPRM1,0.90854,1
DB06144,Sertindole,3362,HTR6,0.90846,1
DB00317,Gefitinib,2241,FER,0.90845,0
DB00320,Dihydroergotamine,151,ADRA2B,0.90841,1
DB00641,Simvastatin,28234,SLCO1B3,0.9084,0
DB00920,Ketotifen,152,ADRA2C,0.90823,0
DB01151,Desipramine,1812,DRD1,0.90814,1
DB00490,Buspirone,3355,HTR1F,0.90813,0
DB00800,Fenoldopam,3357,HTR2B,0.90807,0
DB00245,Benzatropine,1131,CHRM3,0.90799,1
DB01254,Dasatinib,285220,EPHA6,0.90789,1
DB01204,Mitoxantrone,55244,SLC47A1,0.90784,1
DB00317,Gefitinib,285220,EPHA6,0.90773,1
DB08877,Ruxolitinib,4752,NEK3,0.9077,1
DB06616,Bosutinib,202374,STK32A,0.90754,1
DB00530,Erlotinib,6790,AURKA,0.90744,1
DB00508,Triflupromazine,1813,DRD2,0.90738,1
DB08877,Ruxolitinib,1436,CSF1R,0.90732,0
DB06589,Pazopanib,6850,SYK,0.90731,1
DB01239,Chlorprothixene,3351,HTR1B,0.9073,0
DB01403,Methotrimeprazine,152,ADRA2C,0.90722,0
DB00450,Droperidol,3269,HRH1,0.90719,1
DB01624,Zuclopenthixol,3358,HTR2C,0.90718,0
DB06589,Pazopanib,1432,MAPK14,0.90718,0
DB00726,Trimipramine,150,ADRA2A,0.90715,0
DB06616,Bosutinib,25989,ULK3,0.90706,1
DB06616,Bosutinib,84446,BRSK1,0.90705,0
DB00972,Azelastine,10280,SIGMAR1,0.907,0
DB00800,Fenoldopam,3352,HTR1D,0.90691,0
DB00508,Triflupromazine,3358,HTR2C,0.9069,0
DB00248,Cabergoline,151,ADRA2B,0.90679,1
DB00317,Gefitinib,9175,MAP3K13,0.90667,0
DB01036,Tolterodine,1133,CHRM5,0.9066,1
DB00398,Sorafenib,6790,AURKA,0.9065,1
DB00472,Fluoxetine,1131,CHRM3,0.9065,1
DB08877,Ruxolitinib,28996,HIPK2,0.90645,1
DB06589,Pazopanib,6788,STK3,0.90643,0
DB00490,Buspirone,1813,DRD2,0.90642,1
DB00490,Buspirone,1814,DRD3,0.9064,1
DB08865,Crizotinib,4058,LTK,0.90638,0
DB00530,Erlotinib,2260,FGFR1,0.90628,0
DB01254,Dasatinib,27347,STK39,0.90628,0
DB00568,Cinnarizine,4988,OPRM1,0.9062,1
DB01079,Tegaserod,3269,HRH1,0.90618,0
DB06148,Mianserin,148,ADRA1A,0.90614,1
DB06144,Sertindole,1128,CHRM1,0.90613,0
DB00661,Verapamil,3358,HTR2C,0.90609,1
DB00248,Cabergoline,148,ADRA1A,0.90608,1
DB00268,Ropinirole,3352,HTR1D,0.90607,1
DB00831,Trifluoperazine,6532,SLC6A4,0.90605,0
DB00502,Haloperidol,1128,CHRM1,0.90602,1
DB00409,Remoxipride,3355,HTR1F,0.906,0
DB04868,Nilotinib,3055,HCK,0.906,1
DB06616,Bosutinib,5747,PTK2,0.90597,1
DB00589,Lisuride,3355,HTR1F,0.90595,0
DB00268,Ropinirole,3358,HTR2C,0.90591,0
DB01623,Thiothixene,3355,HTR1F,0.9059,0
DB06589,Pazopanib,51086,TNNI3K,0.90589,0
DB01233,Metoclopramide,3358,HTR2C,0.90588,1
DB00934,Maprotiline,1133,CHRM5,0.90582,1
DB00317,Gefitinib,9344,TAOK2,0.90581,0
DB00568,Cinnarizine,3269,HRH1,0.90579,1
DB00530,Erlotinib,2322,FLT3,0.90576,1
DB01224,Quetiapine,1815,DRD4,0.90575,1
DB08877,Ruxolitinib,3984,LIMK1,0.90575,0
DB00255,Diethylstilbestrol,2100,ESR2,0.90571,1
DB01149,Nefazodone,3357,HTR2B,0.9057,0
DB00398,Sorafenib,2047,EPHB1,0.90568,1
DB00726,Trimipramine,6530,SLC6A2,0.90565,1
DB00420,Promazine,3357,HTR2B,0.90563,1
DB08877,Ruxolitinib,238,ALK,0.90563,1
DB00530,Erlotinib,4294,MAP3K10,0.90562,0
DB00655,Estrone,2099,ESR1,0.90557,1
DB04842,Fluspirilene,1812,DRD1,0.90555,0
DB00458,Imipramine,1129,CHRM2,0.90551,1
DB06589,Pazopanib,5599,MAPK8,0.90548,1
DB00398,Sorafenib,2261,FGFR3,0.90547,1
DB00960,Pindolol,3350,HTR1A,0.90546,1
DB04868,Nilotinib,3791,KDR,0.90544,0
DB08877,Ruxolitinib,4215,MAP3K3,0.90543,1
DB01254,Dasatinib,10494,STK25,0.90541,1
DB01074,Perhexiline,3358,HTR2C,0.90535,0
DB00370,Mirtazapine,1814,DRD3,0.90532,1
DB00321,Amitriptyline,1812,DRD1,0.90526,1
DB06216,Asenapine,1128,CHRM1,0.90526,1
DB01591,Solifenacin,1128,CHRM1,0.90518,1
DB06616,Bosutinib,11183,MAP4K5,0.90517,1
DB01618,Molindone,1812,DRD1,0.90507,0
DB00317,Gefitinib,6885,MAP3K7,0.90505,0
DB00696,Ergotamine,1813,DRD2,0.90489,1
DB08877,Ruxolitinib,6885,MAP3K7,0.90489,1
DB00496,Darifenacin,1133,CHRM5,0.90481,1
DB00458,Imipramine,3350,HTR1A,0.90475,1
DB00476,Duloxetine,6530,SLC6A2,0.90463,1
DB00175,Pravastatin,10599,SLCO1B1,0.90445,1
DB01288,Fenoterol,155,ADRB3,0.90426,0
DB08877,Ruxolitinib,6795,AURKC,0.90417,1
DB00637,Astemizole,3352,HTR1D,0.90415,0
DB01254,Dasatinib,2261,FGFR3,0.90413,1
DB01254,Dasatinib,5979,RET,0.90411,1
DB01069,Promethazine,1131,CHRM3,0.90406,1
DB00398,Sorafenib,8491,MAP4K3,0.90404,0
DB01149,Nefazodone,3352,HTR1D,0.90403,0
DB01242,Clomipramine,3356,HTR2A,0.90399,1
DB06589,Pazopanib,2261,FGFR3,0.90367,1
DB08865,Crizotinib,27,ABL2,0.90367,0
DB00408,Loxapine,3354,HTR1E,0.90364,1
DB00397,Phenylpropanolamine,152,ADRA2C,0.90362,1
DB01127,Econazole,1133,CHRM5,0.90358,0
DB08877,Ruxolitinib,2872,MKNK2,0.90358,1
DB06616,Bosutinib,1454,CSNK1E,0.90337,1
DB00317,Gefitinib,238,ALK,0.90335,0
DB00353,Methylergometrine,152,ADRA2C,0.90331,0
DB00918,Almotriptan,3352,HTR1D,0.90325,0
DB00977,Ethinyl Estradiol,367,AR,0.90325,1
DB06711,Naphazoline,147,ADRA1B,0.90322,1
DB08865,Crizotinib,2263,FGFR2,0.90314,0
DB00568,Cinnarizine,147,ADRA1B,0.90306,0
DB01268,Sunitinib,22983,MAST1,0.90305,1
DB00831,Trifluoperazine,1815,DRD4,0.90293,1
DB06589,Pazopanib,2324,FLT4,0.90293,1
DB00317,Gefitinib,9263,STK17A,0.90291,1
DB00579,Mazindol,6530,SLC6A2,0.90291,1
DB08865,Crizotinib,8491,MAP4K3,0.9029,0
DB08801,Dimetindene,1129,CHRM2,0.90289,1
DB00580,Valdecoxib,759,CA1,0.90288,0
DB00747,Scopolamine,1128,CHRM1,0.90281,1
DB00370,Mirtazapine,3357,HTR2B,0.90278,0
DB08896,Regorafenib,2534,FYN,0.90277,0
DB00408,Loxapine,6531,SLC6A3,0.90267,0
DB00424,Hyoscyamine,1129,CHRM2,0.90263,1
DB04842,Fluspirilene,1815,DRD4,0.90259,1
DB01224,Quetiapine,3356,HTR2A,0.90254,1
DB01254,Dasatinib,5604,MAP2K1,0.90251,1
DB00450,Droperidol,3757,KCNH2,0.90249,1
DB06711,Naphazoline,148,ADRA1A,0.90249,1
DB00850,Perphenazine,3355,HTR1F,0.90223,0
DB00751,Epinastine,152,ADRA2C,0.90215,0
DB00655,Estrone,2908,NR3C1,0.90212,0
DB00478,Rimantadine,55244,SLC47A1,0.90203,1
DB06616,Bosutinib,9262,STK17B,0.90192,0
DB00320,Dihydroergotamine,3362,HTR6,0.9019,1
DB00203,Sildenafil,10846,PDE10A,0.90185,1
DB00715,Paroxetine,6530,SLC6A2,0.90181,1
DB01254,Dasatinib,1613,DAPK3,0.90181,0
DB00387,Procyclidine,1129,CHRM2,0.90177,1
DB06616,Bosutinib,7006,TEC,0.90167,1
DB06616,Bosutinib,79858,NEK11,0.90166,1
DB00530,Erlotinib,7297,TYK2,0.90165,1
DB05294,Vandetanib,2324,FLT4,0.90159,1
DB08877,Ruxolitinib,2932,GSK3B,0.90155,1
DB04868,Nilotinib,3932,LCK,0.90153,1
DB01254,Dasatinib,6850,SYK,0.90139,1
DB01110,Miconazole,6532,SLC6A4,0.90135,1
DB08916,Afatinib,3055,HCK,0.90135,1
DB06616,Bosutinib,28996,HIPK2,0.90133,1
DB00304,Desogestrel,367,AR,0.90127,1
DB00215,Citalopram,1129,CHRM2,0.90125,0
DB00457,Prazosin,3358,HTR2C,0.90123,0
DB00472,Fluoxetine,151,ADRA2B,0.90115,1
DB00530,Erlotinib,2048,EPHB2,0.90115,0
DB08877,Ruxolitinib,2048,EPHB2,0.90112,0
DB00320,Dihydroergotamine,3355,HTR1F,0.90108,0
DB06616,Bosutinib,3717,JAK2,0.90095,1
DB00714,Apomorphine,3269,HRH1,0.90094,0
DB01254,Dasatinib,9448,MAP4K4,0.90092,1
DB00734,Risperidone,3354,HTR1E,0.9009,1
DB00408,Loxapine,3362,HTR6,0.90079,1
DB00675,Tamoxifen,1812,DRD1,0.90072,1
DB06616,Bosutinib,4914,NTRK1,0.90071,1
DB00285,Venlafaxine,3358,HTR2C,0.9007,1
DB00476,Duloxetine,1133,CHRM5,0.9007,0
DB00321,Amitriptyline,1814,DRD3,0.90069,1
DB00619,Imatinib,640,BLK,0.90068,1
DB06616,Bosutinib,10461,MERTK,0.90066,1
DB00257,Clotrimazole,1815,DRD4,0.90054,1
DB00370,Mirtazapine,1812,DRD1,0.90053,1
DB00633,Dexmedetomidine,147,ADRA1B,0.90052,1
DB00398,Sorafenib,51086,TNNI3K,0.90051,1
DB00294,Etonogestrel,367,AR,0.90046,1
DB01224,Quetiapine,1133,CHRM5,0.90044,1
DB01149,Nefazodone,1812,DRD1,0.90043,0
DB00217,Bethanidine,152,ADRA2C,0.90042,0
DB00530,Erlotinib,5602,MAPK10,0.90034,1
DB00508,Triflupromazine,1133,CHRM5,0.9003,0
DB00321,Amitriptyline,150,ADRA2A,0.90025,1
DB01624,Zuclopenthixol,3269,HRH1,0.90023,0
DB06616,Bosutinib,2872,MKNK2,0.90022,0
DB00398,Sorafenib,10783,NEK6,0.90019,0
DB00960,Pindolol,3351,HTR1B,0.90011,1
DB01268,Sunitinib,10645,CAMKK2,0.90011,1
DB01268,Sunitinib,728642,CDK11A,0.90008,0
DB00247,Methysergide,152,ADRA2C,0.90007,1
DB00472,Fluoxetine,150,ADRA2A,0.90002,1
DB08916,Afatinib,2534,FYN,0.90002,0
DB01268,Sunitinib,2444,FRK,0.89994,1
DB08901,Ponatinib,6714,SRC,0.8999,1
DB00496,Darifenacin,1129,CHRM2,0.89981,1
DB00934,Maprotiline,1131,CHRM3,0.89981,1
DB05294,Vandetanib,6792,CDKL5,0.89978,0
DB06218,Lacosamide,762,CA4,0.89975,1
DB01268,Sunitinib,1456,CSNK1G3,0.89969,1
DB08877,Ruxolitinib,2185,PTK2B,0.89967,0
DB00831,Trifluoperazine,150,ADRA2A,0.89961,1
DB00317,Gefitinib,3716,JAK1,0.89959,0
DB00398,Sorafenib,2444,FRK,0.89956,1
DB00221,Isoetarine,154,ADRB2,0.89952,1
DB06589,Pazopanib,8491,MAP4K3,0.89952,1
DB08877,Ruxolitinib,27148,STK36,0.89951,0
DB08865,Crizotinib,1432,MAPK14,0.89948,0
DB00960,Pindolol,3358,HTR2C,0.89942,0
DB00317,Gefitinib,9748,SLK,0.89918,1
DB01268,Sunitinib,7006,TEC,0.89916,0
DB05294,Vandetanib,10494,STK25,0.89904,0
DB01254,Dasatinib,9252,RPS6KA5,0.89903,0
DB01254,Dasatinib,6885,MAP3K7,0.89898,1
DB05294,Vandetanib,6850,SYK,0.89896,0
DB00317,Gefitinib,27330,RPS6KA6,0.89889,0
DB06616,Bosutinib,5607,MAP2K5,0.89881,1
DB08877,Ruxolitinib,6790,AURKA,0.8988,1
DB06616,Bosutinib,4296,MAP3K11,0.89875,1
DB00953,Rizatriptan,3269,HRH1,0.89871,0
DB01268,Sunitinib,4593,MUSK,0.89865,1
DB01001,Salbutamol,153,ADRB1,0.8986,1
DB00317,Gefitinib,2042,EPHA3,0.89858,1
DB00831,Trifluoperazine,1129,CHRM2,0.89855,1
DB00491,Miglitol,6476,SI,0.89849,1
DB06589,Pazopanib,4058,LTK,0.89848,1
DB01623,Thiothixene,3269,HRH1,0.89825,1
DB06616,Bosutinib,2261,FGFR3,0.89822,0
DB06694,Xylometazoline,150,ADRA2A,0.89809,1
DB01254,Dasatinib,3984,LIMK1,0.89807,1
DB01268,Sunitinib,5613,PRKX,0.89807,0
DB00999,Hydrochlorothiazide,762,CA4,0.89806,1
DB08808,Bupranolol,153,ADRB1,0.89804,1
DB06616,Bosutinib,6416,MAP2K4,0.89802,1
DB00590,Doxazosin,147,ADRA1B,0.89799,1
DB01267,Paliperidone,153,ADRB1,0.89791,1
DB00354,Buclizine,1128,CHRM1,0.89788,0
DB01224,Quetiapine,1131,CHRM3,0.89788,1
DB00283,Clemastine,1128,CHRM1,0.89787,0
DB00182,Amphetamine,6531,SLC6A3,0.89786,1
DB05294,Vandetanib,3643,INSR,0.89785,0
DB00530,Erlotinib,2047,EPHB1,0.89776,1
DB00623,Fluphenazine,1131,CHRM3,0.89769,1
DB00953,Rizatriptan,3351,HTR1B,0.89751,1
DB05294,Vandetanib,57551,TAOK1,0.89751,0
DB00933,Mesoridazine,150,ADRA2A,0.8975,1
DB01254,Dasatinib,7010,TEK,0.89747,0
DB08877,Ruxolitinib,9262,STK17B,0.89746,1
DB01118,Amiodarone,1131,CHRM3,0.89717,1
DB06616,Bosutinib,23235,SIK2,0.89712,1
DB00637,Astemizole,3355,HTR1F,0.89711,0
DB00481,Raloxifene,1131,CHRM3,0.89709,0
DB00960,Pindolol,3357,HTR2B,0.89709,1
DB00257,Clotrimazole,4986,OPRK1,0.89694,1
DB01186,Pergolide,1129,CHRM2,0.89685,0
DB08865,Crizotinib,3932,LCK,0.89681,0
DB08877,Ruxolitinib,5979,RET,0.89681,1
DB06589,Pazopanib,2045,EPHA7,0.89677,0
DB00434,Cyproheptadine,150,ADRA2A,0.89671,1
DB06589,Pazopanib,6789,STK4,0.89668,0
DB08865,Crizotinib,2241,FER,0.89664,0
DB00215,Citalopram,3357,HTR2B,0.89656,1
DB01254,Dasatinib,51347,TAOK3,0.89638,1
DB00543,Amoxapine,3356,HTR2A,0.89636,1
DB06616,Bosutinib,51135,IRAK4,0.89629,1
DB01100,Pimozide,3355,HTR1F,0.89628,0
DB00215,Citalopram,1814,DRD3,0.89627,0
DB06144,Sertindole,3354,HTR1E,0.89619,1
DB01074,Perhexiline,6532,SLC6A4,0.89617,0
DB01267,Paliperidone,3355,HTR1F,0.89609,0
DB00450,Droperidol,147,ADRA1B,0.89606,0
DB08877,Ruxolitinib,1024,CDK8,0.89606,1
DB00706,Tamsulosin,150,ADRA2A,0.89599,1
DB00497,Oxycodone,4988,OPRM1,0.89597,0
DB01100,Pimozide,6532,SLC6A4,0.89597,0
DB00568,Cinnarizine,1133,CHRM5,0.89595,1
DB00934,Maprotiline,3351,HTR1B,0.89591,0
DB08877,Ruxolitinib,5601,MAPK9,0.89586,0
DB00530,Erlotinib,2444,FRK,0.89569,1
DB01618,Molindone,148,ADRA1A,0.89569,1
DB00182,Amphetamine,6532,SLC6A4,0.89562,1
DB00398,Sorafenib,1445,CSK,0.89556,1
DB05294,Vandetanib,5871,MAP4K2,0.89556,1
DB00469,Tenoxicam,5742,PTGS1,0.89553,1
DB01618,Molindone,3355,HTR1F,0.8955,0
DB01100,Pimozide,1128,CHRM1,0.89549,0
DB08865,Crizotinib,5599,MAPK8,0.89548,0
DB01200,Bromocriptine,3355,HTR1F,0.89537,0
DB05294,Vandetanib,4914,NTRK1,0.89534,0
DB00490,Buspirone,3269,HRH1,0.89523,0
DB00836,Loperamide,4988,OPRM1,0.89521,1
DB00939,Meclofenamic acid,5743,PTGS2,0.89513,1
DB01254,Dasatinib,2185,PTK2B,0.89512,0
DB00715,Paroxetine,1133,CHRM5,0.89499,1
DB01074,Perhexiline,3357,HTR2B,0.89498,0
DB04868,Nilotinib,673,BRAF,0.89493,1
DB01403,Methotrimeprazine,1813,DRD2,0.89486,0
DB00195,Betaxolol,153,ADRB1,0.89483,1
DB00637,Astemizole,151,ADRA2B,0.89482,1
DB00783,Estradiol,6532,SLC6A4,0.89477,1
DB01339,Vecuronium,55244,SLC47A1,0.89476,1
DB00477,Chlorpromazine,147,ADRA1B,0.89473,1
DB01254,Dasatinib,2049,EPHB3,0.89465,1
DB08865,Crizotinib,3716,JAK1,0.89454,0
DB08877,Ruxolitinib,11113,CIT,0.89447,0
DB08877,Ruxolitinib,6850,SYK,0.89446,0
DB05294,Vandetanib,5600,MAPK11,0.89443,0
DB08877,Ruxolitinib,81788,NUAK2,0.89443,1
DB00809,Tropicamide,1133,CHRM5,0.89432,1
DB00420,Promazine,3350,HTR1A,0.89429,0
DB01100,Pimozide,3362,HTR6,0.89429,1
DB00398,Sorafenib,3717,JAK2,0.89426,0
DB08877,Ruxolitinib,9706,ULK2,0.89426,1
DB01239,Chlorprothixene,1812,DRD1,0.89425,1
DB01162,Terazosin,6532,SLC6A4,0.89418,0
DB00321,Amitriptyline,3356,HTR2A,0.89412,1
DB00283,Clemastine,10280,SIGMAR1,0.8941,1
DB06288,Amisulpride,3356,HTR2A,0.89394,1
DB00246,Ziprasidone,1128,CHRM1,0.89392,1
DB01001,Salbutamol,154,ADRB2,0.89381,1
DB05294,Vandetanib,2185,PTK2B,0.89381,0
DB05294,Vandetanib,7006,TEC,0.89381,0
DB06616,Bosutinib,3702,ITK,0.89369,1
DB01268,Sunitinib,9874,TLK1,0.89361,1
DB06616,Bosutinib,2049,EPHB3,0.89358,1
DB06288,Amisulpride,3351,HTR1B,0.89346,1
DB00215,Citalopram,3356,HTR2A,0.89319,1
DB00363,Clozapine,6530,SLC6A2,0.89315,1
DB01118,Amiodarone,6331,SCN5A,0.89314,0
DB00450,Droperidol,3352,HTR1D,0.89299,0
DB00964,Apraclonidine,152,ADRA2C,0.8929,1
DB04868,Nilotinib,1969,EPHA2,0.8929,1
DB01224,Quetiapine,3357,HTR2B,0.89288,1
DB00376,Trihexyphenidyl,1131,CHRM3,0.89268,1
DB00988,Dopamine,155,ADRB3,0.89267,0
DB06589,Pazopanib,2048,EPHB2,0.89266,0
DB01074,Perhexiline,1128,CHRM1,0.89264,1
DB00530,Erlotinib,2241,FER,0.8926,0
DB01110,Miconazole,3350,HTR1A,0.89256,0
DB06589,Pazopanib,7010,TEK,0.89252,1
DB04842,Fluspirilene,3355,HTR1F,0.89248,0
DB08877,Ruxolitinib,6196,RPS6KA2,0.89246,1
DB00810,Biperiden,1133,CHRM5,0.8924,1
DB00257,Clotrimazole,150,ADRA2A,0.89236,1
DB06216,Asenapine,1812,DRD1,0.89236,1
DB04948,Lofexidine,3350,HTR1A,0.89232,1
DB01254,Dasatinib,5601,MAPK9,0.89216,0
DB01254,Dasatinib,4215,MAP3K3,0.89193,1
DB00434,Cyproheptadine,1812,DRD1,0.89191,1
DB01268,Sunitinib,984,CDK11B,0.89177,0
DB01186,Pergolide,3357,HTR2B,0.89174,1
DB00734,Risperidone,1128,CHRM1,0.8917,1
DB00925,Phenoxybenzamine,148,ADRA1A,0.89167,0
DB01268,Sunitinib,5605,MAP2K2,0.89166,1
DB01254,Dasatinib,51701,NLK,0.89165,1
DB00456,Cefalotin,9376,SLC22A8,0.89164,1
DB04946,Iloperidone,1812,DRD1,0.89163,1
DB01127,Econazole,1813,DRD2,0.8916,1
DB00370,Mirtazapine,151,ADRA2B,0.89158,1
DB00215,Citalopram,151,ADRA2B,0.89157,0
DB01623,Thiothixene,1813,DRD2,0.89146,0
DB01254,Dasatinib,6787,NEK4,0.89144,0
DB00934,Maprotiline,3358,HTR2C,0.89135,1
